dt_iso;city_name;temp;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
2015-04-18 21:00:00+00:00;Valencia;287.9495;287.9495;287.9495;1012;58;2;213;0.3;0;0;32;500;rain;light rain;10
2015-04-18 22:00:00+00:00;Valencia;285.2373438;285.2373438;285.2373438;1013;76;1;312;0.3;0;0;16;500;rain;light rain;10
2015-04-18 23:00:00+00:00;Valencia;284.9606563;284.9606563;284.9606563;1013;67;3;300;0.3;0;0;8;500;rain;light rain;10
2015-04-19 00:00:00+00:00;Valencia;284.532;284.532;284.532;1013;70;2;308;0;0;0;12;801;clouds;few clouds;2
2015-04-19 01:00:00+00:00;Valencia;284.306;284.306;284.306;1013;58;4;289;0;0;0;0;800;clear;sky is clear;1
2015-04-19 02:00:00+00:00;Valencia;283.928;283.928;283.928;1013;57;4;290;0;0;0;0;800;clear;sky is clear;1
2015-04-19 03:00:00+00:00;Valencia;283.0095;283.0095;283.0095;1013;63;3;288;0;0;0;0;800;clear;sky is clear;1
2015-04-19 04:00:00+00:00;Valencia;282.8116875;282.8116875;282.8116875;1013;60;3;290;0;0;0;0;800;clear;sky is clear;1
2015-04-19 05:00:00+00:00;Valencia;282.0733438;282.0733438;282.0733438;1014;64;3;289;0;0;0;0;800;clear;sky is clear;1
2015-04-19 06:00:00+00:00;Valencia;286.7205;286.7205;286.7205;1014;48;3;285;0;0;0;10;800;clear;sky is clear;2
2015-04-19 07:00:00+00:00;Valencia;284.187;284.187;284.187;1014;58;3;285;0;0;0;6;800;clear;sky is clear;2
2015-04-19 08:00:00+00:00;Valencia;287.039;287.039;287.039;1015;49;2;282;0;0;0;13;801;clouds;few clouds;2
2015-04-19 09:00:00+00:00;Valencia;287.4965;287.4965;287.4965;1014;49;2;279;0;0;0;12;801;clouds;few clouds;2
2015-04-19 10:00:00+00:00;Valencia;291.1466563;291.1466563;291.1466563;1014;36;2;276;0;0;0;21;801;clouds;few clouds;2
2015-04-19 11:00:00+00:00;Valencia;292.4023438;292.4023438;292.4023438;1014;33;2;274;0;0;0;22;801;clouds;few clouds;2
2015-04-19 12:00:00+00:00;Valencia;292.9375;292.9375;292.9375;1014;32;2;264;0;0;0;16;801;clouds;few clouds;2
2015-04-19 13:00:00+00:00;Valencia;294.4333125;294.4333125;294.4333125;1013;28;2;263;0;0;0;20;801;clouds;few clouds;2
2015-04-19 14:00:00+00:00;Valencia;295.2086875;295.2086875;295.2086875;1013;26;2;256;0;0;0;16;801;clouds;few clouds;2
2015-04-19 15:00:00+00:00;Valencia;293.667;293.667;293.667;1013;27;2;261;0;0;0;12;801;clouds;few clouds;2
2015-04-19 16:00:00+00:00;Valencia;295.2146563;295.2146563;295.2146563;1013;24;2;249;0;0;0;8;800;clear;sky is clear;2
2015-04-19 17:00:00+00:00;Valencia;294.4453438;294.4453438;294.4453438;1013;24;2;249;0;0;0;4;800;clear;sky is clear;2
2015-04-19 18:00:00+00:00;Valencia;290.476;290.476;290.476;1014;40;2;180;0;0;0;6;800;clear;sky is clear;2
2015-04-19 19:00:00+00:00;Valencia;290.7733438;290.7733438;290.7733438;1014;35;1;204;0;0;0;0;800;clear;sky is clear;1
2015-04-19 20:00:00+00:00;Valencia;287.8706563;287.8706563;287.8706563;1015;46;1;158;0;0;0;0;800;clear;sky is clear;1
2015-04-19 21:00:00+00:00;Valencia;287.381;287.381;287.381;1015;58;2;148;0;0;0;0;800;clear;sky is clear;1
2015-04-19 22:00:00+00:00;Valencia;283.674;283.674;283.674;1016;68;2;90;0;0;0;0;800;clear;sky is clear;1
2015-04-19 23:00:00+00:00;Valencia;282.38;282.38;282.38;1017;79;2;68;0;0;0;0;800;clear;sky is clear;1
2015-04-20 00:00:00+00:00;Valencia;281.7405;281.7405;281.7405;1017;72;1;219;0;0;0;0;800;clear;sky is clear;1
2015-04-20 01:00:00+00:00;Valencia;280.2283438;280.2283438;280.2283438;1018;89;1;140;0;0;0;0;800;clear;sky is clear;1
2015-04-20 02:00:00+00:00;Valencia;279.3706563;279.3706563;279.3706563;1019;88;1;233;0;0;0;0;800;clear;sky is clear;1
2015-04-20 03:00:00+00:00;Valencia;279.5325;279.5325;279.5325;1019;85;1;179;0;0;0;0;800;clear;sky is clear;1
2015-04-20 04:00:00+00:00;Valencia;278.335;278.335;278.335;1019;84;1;322;0;0;0;0;800;clear;sky is clear;1
2015-04-20 05:00:00+00:00;Valencia;278.157;278.157;278.157;1020;82;1;317;0;0;0;0;800;clear;sky is clear;1
2015-04-20 07:00:00+00:00;Valencia;282.1986563;282.1986563;282.1986563;1021;68;1;234;0;0;0;0;800;clear;sky is clear;1
2015-04-20 08:00:00+00:00;Valencia;286.4183438;286.4183438;286.4183438;1021;55;1;157;0;0;0;0;800;clear;sky is clear;1
2015-04-20 09:00:00+00:00;Valencia;285.532;285.532;285.532;1021;60;2;212;0;0;0;4;800;clear;sky is clear;2
2015-04-20 10:00:00+00:00;Valencia;291.4536875;291.4536875;291.4536875;1021;41;2;91;0;0;0;2;800;clear;sky is clear;2
2015-04-20 11:00:00+00:00;Valencia;292.2693438;292.2693438;292.2693438;1021;41;2;102;0;0;0;5;800;clear;sky is clear;2
2015-04-20 12:00:00+00:00;Valencia;291.686;291.686;291.686;1021;39;2;98;0;0;0;32;802;clouds;scattered clouds;3
2015-04-20 13:00:00+00:00;Valencia;292.968;292.968;292.968;1021;39;3;114;0;0;0;26;802;clouds;scattered clouds;3
2015-04-20 14:00:00+00:00;Valencia;292.851;292.851;292.851;1020;38;3;115;0;0;0;45;802;clouds;scattered clouds;3
2015-04-20 15:00:00+00:00;Valencia;291.3465;291.3465;291.3465;1021;43;3;111;0;0;0;32;802;clouds;scattered clouds;3
2015-04-20 16:00:00+00:00;Valencia;291.692;291.692;291.692;1020;40;3;114;0;0;0;61;803;clouds;broken clouds;4
2015-04-20 17:00:00+00:00;Valencia;290.65;290.65;290.65;1021;43;3;112;0;0;0;58;803;clouds;broken clouds;4
2015-04-20 18:00:00+00:00;Valencia;288.2055;288.2055;288.2055;1022;63;2;94;0;0;0;50;802;clouds;scattered clouds;3
2015-04-20 19:00:00+00:00;Valencia;287.631;287.631;287.631;1022;60;2;97;0;0;0;49;802;clouds;scattered clouds;3
2015-04-20 20:00:00+00:00;Valencia;285.654;285.654;285.654;1023;75;2;85;0;0;0;42;802;clouds;scattered clouds;3
2015-04-20 21:00:00+00:00;Valencia;285.1295;285.1295;285.1295;1023;72;2;71;0;0;0;50;802;clouds;scattered clouds;3
2015-04-20 22:00:00+00:00;Valencia;282.6683438;282.6683438;282.6683438;1024;92;1;59;0;0;0;38;802;clouds;scattered clouds;3
2015-04-20 23:00:00+00:00;Valencia;281.6596563;281.6596563;281.6596563;1024;95;1;46;0;0;0;41;802;clouds;scattered clouds;3
2015-04-21 00:00:00+00:00;Valencia;281.3545;281.3545;281.3545;1023;93;1;40;0;0;0;24;801;clouds;few clouds;2
2015-04-21 01:00:00+00:00;Valencia;280.1113125;280.1113125;280.1113125;1024;98;1;24;0;0;0;33;802;clouds;scattered clouds;3
2015-04-21 02:00:00+00:00;Valencia;279.5716563;279.5716563;279.5716563;1023;98;1;15;0;0;0;22;801;clouds;few clouds;2
2015-04-21 03:00:00+00:00;Valencia;279.594;279.594;279.594;1023;97;1;24;0;0;0;22;801;clouds;few clouds;2
2015-04-21 04:00:00+00:00;Valencia;278.867;278.867;278.867;1022;96;1;9;0;0;0;8;800;clear;sky is clear;2
2015-04-21 05:00:00+00:00;Valencia;278.702;278.702;278.702;1023;95;1;12;0;0;0;4;800;clear;sky is clear;2
2015-04-21 06:00:00+00:00;Valencia;284.7805;284.7805;284.7805;1023;76;1;38;0;0;0;12;801;clouds;few clouds;2
2015-04-21 07:00:00+00:00;Valencia;282.5343438;282.5343438;282.5343438;1023;82;1;33;0;0;0;4;800;clear;sky is clear;2
2015-04-21 08:00:00+00:00;Valencia;286.5316875;286.5316875;286.5316875;1023;69;2;51;0;0;0;8;800;clear;sky is clear;2
2015-04-21 09:00:00+00:00;Valencia;285.1515;285.1515;285.1515;1023;71;3;51;0;0;0;40;802;clouds;scattered clouds;3
2015-04-21 10:00:00+00:00;Valencia;290.9413438;290.9413438;290.9413438;1023;53;3;76;0;0;0;34;802;clouds;scattered clouds;3
2015-04-21 11:00:00+00:00;Valencia;291.3536563;291.3536563;291.3536563;1023;50;4;82;0;0;0;57;803;clouds;broken clouds;4
2015-04-21 12:00:00+00:00;Valencia;291.97;291.97;291.97;995;49;6;82;0;0;0;0;800;clear;sky is clear;01d
2015-04-21 13:00:00+00:00;Valencia;291.704;291.704;291.704;1013;47;5;87;0;0;0;65;803;clouds;broken clouds;4
2015-04-21 14:00:00+00:00;Valencia;291.642;291.642;291.642;1003;47;5;85;0;0;0;50;802;clouds;scattered clouds;3
2015-04-21 15:00:00+00:00;Valencia;291.58;291.58;291.58;993;48;5;84;0;0;0;36;802;clouds;scattered clouds;03d
2015-04-21 16:00:00+00:00;Valencia;290.339;290.339;290.339;993;53;4;84;0;0;0;40;802;clouds;scattered clouds;3
2015-04-21 17:00:00+00:00;Valencia;289.098;289.098;289.098;993;58;4;84;0;0;0;44;802;clouds;scattered clouds;03d
2015-04-21 18:00:00+00:00;Valencia;287.4295;287.4295;287.4295;994;68;3;73;0;0;0;34;802;clouds;scattered clouds;3
2015-04-21 19:00:00+00:00;Valencia;285.761;285.761;285.761;994;79;2;62;0;0;0;24;801;clouds;few clouds;02n
2015-04-21 20:00:00+00:00;Valencia;285.761;285.761;285.761;1009;77;2;62;0;0;0;24;801;clouds;few clouds;2
2015-04-21 21:00:00+00:00;Valencia;285.761;285.761;285.761;994;79;2;62;0;0;0;24;801;clouds;few clouds;02n
2015-04-21 22:00:00+00:00;Valencia;284.28;284.28;284.28;1008;85;2;52;0;0;0;24;801;clouds;few clouds;2
2015-04-21 23:00:00+00:00;Valencia;282.799;282.799;282.799;993;94;3;42;0;0;0;24;801;clouds;few clouds;02n
2015-04-22 00:00:00+00:00;Valencia;282.3605;282.3605;282.3605;993;94;2;41;0;0;0;30;802;clouds;scattered clouds;3
2015-04-22 01:00:00+00:00;Valencia;281.922;281.922;281.922;993;94;2;41;0;0;0;36;802;clouds;scattered clouds;03n
2015-04-22 02:00:00+00:00;Valencia;281.183;281.183;281.183;1008;94;2;40;0;0;0;18;801;clouds;few clouds;2
2015-04-22 03:00:00+00:00;Valencia;281.922;281.922;281.922;993;94;2;41;0;0;0;36;802;clouds;scattered clouds;03n
2015-04-22 04:00:00+00:00;Valencia;281.201;281.201;281.201;1008;93;1;34;0;0;0;46;802;clouds;scattered clouds;3
2015-04-22 05:00:00+00:00;Valencia;281.958;281.958;281.958;993;93;1;29;0;0;0;92;804;clouds;overcast clouds;04n
2015-04-22 06:00:00+00:00;Valencia;281.958;281.958;281.958;993;93;1;29;0;0;0;92;804;clouds;overcast clouds;4
2015-04-22 07:00:00+00:00;Valencia;281.958;281.958;281.958;993;93;1;29;0;0;0;92;804;clouds;overcast clouds;04d
2015-04-22 08:00:00+00:00;Valencia;285.2925;285.2925;285.2925;1008;80;2;40;0;0;0;80;803;clouds;broken clouds;4
2015-04-22 09:00:00+00:00;Valencia;286.369;286.369;286.369;993;79;3;35;0.3;0;0;76;500;rain;light rain;10d
2015-04-22 10:00:00+00:00;Valencia;289.981;289.981;289.981;1007;63;2;70;0;0;0;52;803;clouds;broken clouds;4
2015-04-22 11:00:00+00:00;Valencia;291.335;291.335;291.335;993;59;3;88;0;0;0;36;802;clouds;scattered clouds;03d
2015-04-22 12:00:00+00:00;Valencia;291.335;291.335;291.335;993;59;3;88;0;0;0;36;802;clouds;scattered clouds;3
2015-04-22 13:00:00+00:00;Valencia;291.335;291.335;291.335;993;59;3;88;0;0;0;36;802;clouds;scattered clouds;03d
2015-04-22 14:00:00+00:00;Valencia;292.6975;292.6975;292.6975;1006;50;2;99;0;0;0;18;801;clouds;few clouds;2
2015-04-22 15:00:00+00:00;Valencia;294.06;294.06;294.06;990;45;2;111;0;0;0;0;800;clear;sky is clear;01d
2015-04-22 16:00:00+00:00;Valencia;293.4095;293.4095;293.4095;1005;43;2;128;0;0;0;4;800;clear;sky is clear;2
2015-04-22 17:00:00+00:00;Valencia;292.759;292.759;292.759;990;46;1;146;0;0;0;8;800;clear;sky is clear;02d
2015-04-22 18:00:00+00:00;Valencia;288.7175;288.7175;288.7175;991;65;1;130;0;0;0;4;800;clear;sky is clear;2
2015-04-22 19:00:00+00:00;Valencia;284.676;284.676;284.676;991;85;1;115;0;0;0;0;800;clear;sky is clear;01n
2015-04-22 20:00:00+00:00;Valencia;284.676;284.676;284.676;991;85;1;115;0;0;0;0;800;clear;sky is clear;1
2015-04-22 21:00:00+00:00;Valencia;284.676;284.676;284.676;991;85;1;115;0;0;0;0;800;clear;sky is clear;01n
2015-04-22 22:00:00+00:00;Valencia;282.738;282.738;282.738;991;87;1;181;0;0;0;0;800;clear;sky is clear;1
2015-04-22 23:00:00+00:00;Valencia;280.8;280.8;280.8;991;90;1;248;0;0;0;0;800;clear;sky is clear;01n
2015-04-23 00:00:00+00:00;Valencia;280.351;280.351;280.351;990;86;1;266;0;0;0;0;800;clear;sky is clear;1
2015-04-23 01:00:00+00:00;Valencia;279.902;279.902;279.902;990;83;2;284;0;0;0;0;800;clear;sky is clear;01n
2015-04-23 02:00:00+00:00;Valencia;279.902;279.902;279.902;990;83;2;284;0;0;0;0;800;clear;sky is clear;1
2015-04-23 03:00:00+00:00;Valencia;279.902;279.902;279.902;990;83;2;284;0;0;0;0;800;clear;sky is clear;01n
2015-04-23 04:00:00+00:00;Valencia;279.9415;279.9415;279.9415;990;82;1;282;0;0;0;6;800;clear;sky is clear;2
2015-04-23 05:00:00+00:00;Valencia;279.981;279.981;279.981;990;81;1;280;0;0;0;12;801;clouds;few clouds;02n
2015-04-23 06:00:00+00:00;Valencia;279.981;279.981;279.981;990;81;1;280;0;0;0;12;801;clouds;few clouds;2
2015-04-23 07:00:00+00:00;Valencia;279.981;279.981;279.981;990;81;1;280;0;0;0;12;801;clouds;few clouds;02d
2015-04-23 08:00:00+00:00;Valencia;287.362;287.362;287.362;990;60;1;277;0;0;0;16;801;clouds;few clouds;2
2015-04-23 09:00:00+00:00;Valencia;294.743;294.743;294.743;990;40;1;275;0;0;0;20;801;clouds;few clouds;02d
2015-04-23 10:00:00+00:00;Valencia;296.196;296.196;296.196;990;36;1;221;0;0;0;10;800;clear;sky is clear;2
2015-04-23 11:00:00+00:00;Valencia;297.649;297.649;297.649;989;33;1;168;0;0;0;0;800;clear;sky is clear;01d
2015-04-23 12:00:00+00:00;Valencia;297.649;297.649;297.649;989;33;1;168;0;0;0;0;800;clear;sky is clear;1
2015-04-23 13:00:00+00:00;Valencia;297.649;297.649;297.649;989;33;1;168;0;0;0;0;800;clear;sky is clear;01d
2015-04-23 14:00:00+00:00;Valencia;297.771;297.771;297.771;988;34;2;156;0;0;0;22;801;clouds;few clouds;2
2015-04-23 15:00:00+00:00;Valencia;297.893;297.893;297.893;987;35;2;144;0;0;0;44;802;clouds;scattered clouds;03d
2015-04-23 16:00:00+00:00;Valencia;296.31;296.31;296.31;987;36;2;135;0;0;0;34;802;clouds;scattered clouds;3
2015-04-23 17:00:00+00:00;Valencia;294.727;294.727;294.727;986;38;2;126;0;0;0;24;801;clouds;few clouds;02d
2015-04-23 18:00:00+00:00;Valencia;289.6835;289.6835;289.6835;987;66;1;97;0;0;0;12;801;clouds;few clouds;2
2015-04-23 20:00:00+00:00;Valencia;284.64;284.64;284.64;988;94;1;68;0;0;0;0;800;clear;sky is clear;1
2015-04-23 21:00:00+00:00;Valencia;284.64;284.64;284.64;988;94;1;68;0;0;0;0;800;clear;sky is clear;01n
2015-04-23 22:00:00+00:00;Valencia;283.377;283.377;283.377;988;95;1;43;0;0;0;4;800;clear;sky is clear;2
2015-04-23 23:00:00+00:00;Valencia;282.114;282.114;282.114;987;96;1;18;0;0;0;8;800;clear;sky is clear;02n
2015-04-24 00:00:00+00:00;Valencia;282.114;282.114;282.114;987;96;1;18;0;0;0;8;800;clear;sky is clear;2
2015-04-24 01:00:00+00:00;Valencia;282.114;282.114;282.114;987;96;1;18;0;0;0;8;800;clear;sky is clear;02n
2015-04-24 02:00:00+00:00;Valencia;281.8085;281.8085;281.8085;1002;95;1;187;0;0.015;0;28;802;clouds;scattered clouds;3
2015-04-24 03:00:00+00:00;Valencia;281.602;281.602;281.602;987;94;1;1;0;0;0;8;800;clear;sky is clear;02n
2015-04-24 04:00:00+00:00;Valencia;281.4065;281.4065;281.4065;1001;91;1;354;0;0.015;0;30;802;clouds;scattered clouds;3
2015-04-24 05:00:00+00:00;Valencia;281.31;281.31;281.31;987;87;0;352;0;0;0;12;801;clouds;few clouds;02d
2015-04-24 06:00:00+00:00;Valencia;281.31;281.31;281.31;987;87;0;352;0;0;0;12;801;clouds;few clouds;2
2015-04-24 07:00:00+00:00;Valencia;281.31;281.31;281.31;987;87;0;352;0;0;0;12;801;clouds;few clouds;02d
2015-04-24 08:00:00+00:00;Valencia;287.09;287.09;287.09;1001;68;0;266;0;0.022;0;6;800;clear;sky is clear;2
2015-04-24 09:00:00+00:00;Valencia;293.003;293.003;293.003;987;52;1;94;0;0;0;20;801;clouds;few clouds;02d
2015-04-24 10:00:00+00:00;Valencia;295.011;295.011;295.011;1001;45;1;161;0;0.022;0;40;802;clouds;scattered clouds;3
2015-04-24 11:00:00+00:00;Valencia;297.152;297.152;297.152;986;41;2;141;0;0;0;80;803;clouds;broken clouds;04d
2015-04-24 12:00:00+00:00;Valencia;297.152;297.152;297.152;986;41;2;141;0;0;0;80;803;clouds;broken clouds;4
2015-04-24 13:00:00+00:00;Valencia;297.152;297.152;297.152;986;41;2;141;0;0;0;80;803;clouds;broken clouds;04d
2015-04-24 14:00:00+00:00;Valencia;297.4;297.4;297.4;985;41;2;139;0;0;0;78;803;clouds;broken clouds;4
2015-04-24 15:00:00+00:00;Valencia;297.648;297.648;297.648;984;42;3;138;0;0;0;76;803;clouds;broken clouds;04d
2015-04-24 16:00:00+00:00;Valencia;296.3625;296.3625;296.3625;984;42;2;133;0;0;0;84;803;clouds;broken clouds;4
2015-04-24 17:00:00+00:00;Valencia;295.077;295.077;295.077;983;43;1;128;0;0;0;92;804;clouds;overcast clouds;04d
2015-04-24 18:00:00+00:00;Valencia;292.8765;292.8765;292.8765;983;48;1;141;0;0;0;92;804;clouds;overcast clouds;4
2015-04-24 19:00:00+00:00;Valencia;290.676;290.676;290.676;983;53;1;154;0;0;0;92;804;clouds;overcast clouds;04n
2015-04-24 20:00:00+00:00;Valencia;290.676;290.676;290.676;983;53;1;154;0;0;0;92;804;clouds;overcast clouds;4
2015-04-24 21:00:00+00:00;Valencia;290.676;290.676;290.676;983;53;1;154;0;0;0;92;804;clouds;overcast clouds;04n
2015-04-24 22:00:00+00:00;Valencia;290.614;290.614;290.614;984;50;1;203;0;0;0;80;803;clouds;broken clouds;4
2015-04-24 23:00:00+00:00;Valencia;290.552;290.552;290.552;984;47;1;252;0;0;0;68;803;clouds;broken clouds;04n
2015-04-25 00:00:00+00:00;Valencia;289.8055;289.8055;289.8055;984;45;2;265;0;0;0;38;802;clouds;scattered clouds;3
2015-04-25 01:00:00+00:00;Valencia;289.059;289.059;289.059;983;44;3;278;0;0;0;8;800;clear;sky is clear;02n
2015-04-25 02:00:00+00:00;Valencia;286.877;286.877;286.877;998;57;3;267;0;0;0;14;801;clouds;few clouds;2
2015-04-25 03:00:00+00:00;Valencia;288.5605;288.5605;288.5605;984;44;4;280;0;0;0;4;800;clear;sky is clear;2
2015-04-25 04:00:00+00:00;Valencia;286.3785;286.3785;286.3785;998;57;3;269;0;0;0;10;800;clear;sky is clear;2
2015-04-25 05:00:00+00:00;Valencia;288.062;288.062;288.062;984;44;4;283;0;0;0;0;800;clear;sky is clear;01d
2015-04-25 06:00:00+00:00;Valencia;288.062;288.062;288.062;984;44;4;283;0;0;0;0;800;clear;sky is clear;1
2015-04-25 07:00:00+00:00;Valencia;288.062;288.062;288.062;984;44;4;283;0;0;0;0;800;clear;sky is clear;01d
2015-04-25 08:00:00+00:00;Valencia;291.5075;291.5075;291.5075;985;42;4;283;0;0;0;12;801;clouds;few clouds;2
2015-04-25 09:00:00+00:00;Valencia;294.953;294.953;294.953;985;40;4;284;0;0;0;24;801;clouds;few clouds;02d
2015-04-25 10:00:00+00:00;Valencia;296.1625;296.1625;296.1625;985;37;4;277;0;0;0;44;802;clouds;scattered clouds;3
2015-04-25 11:00:00+00:00;Valencia;297.372;297.372;297.372;984;34;5;271;0;0;0;64;803;clouds;broken clouds;04d
2015-04-25 12:00:00+00:00;Valencia;297.372;297.372;297.372;984;34;5;271;0;0;0;64;803;clouds;broken clouds;4
2015-04-25 13:00:00+00:00;Valencia;297.372;297.372;297.372;984;34;5;271;0;0;0;64;803;clouds;broken clouds;04d
2015-04-25 14:00:00+00:00;Valencia;297.1975;297.1975;297.1975;998;33;5;266;0;0;0;76;803;clouds;broken clouds;4
2015-04-25 15:00:00+00:00;Valencia;297.023;297.023;297.023;983;35;5;261;0;0;0;88;804;clouds;overcast clouds;04d
2015-04-25 16:00:00+00:00;Valencia;296.1395;296.1395;296.1395;997;34;5;259;0;0;0;60;803;clouds;broken clouds;4
2015-04-25 17:00:00+00:00;Valencia;295.256;295.256;295.256;982;36;5;258;0;0;0;32;802;clouds;scattered clouds;03d
2015-04-25 18:00:00+00:00;Valencia;293.5465;293.5465;293.5465;983;42;5;263;0;0;0;16;801;clouds;few clouds;2
2015-04-25 19:00:00+00:00;Valencia;291.837;291.837;291.837;983;49;4;268;0;0;0;0;800;clear;sky is clear;01n
2015-04-25 20:00:00+00:00;Valencia;291.837;291.837;291.837;997;48;4;268;0;0;0;0;800;clear;sky is clear;1
2015-04-25 21:00:00+00:00;Valencia;291.837;291.837;291.837;983;49;4;268;0;0;0;0;800;clear;sky is clear;01n
2015-04-25 22:00:00+00:00;Valencia;290.7625;290.7625;290.7625;997;54;4;272;0;0;0;18;801;clouds;few clouds;2
2015-04-25 23:00:00+00:00;Valencia;289.688;289.688;289.688;983;61;3;277;0;0;0;36;802;clouds;scattered clouds;03n
2015-04-26 00:00:00+00:00;Valencia;288.7235;288.7235;288.7235;982;66;3;274;0;0;0;18;801;clouds;few clouds;2
2015-04-26 01:00:00+00:00;Valencia;287.759;287.759;287.759;981;72;3;271;0;0;0;0;800;clear;sky is clear;01n
2015-04-26 02:00:00+00:00;Valencia;288.024;288.024;288.024;995;70;3;265;0;0;0;34;802;clouds;scattered clouds;3
2015-04-26 03:00:00+00:00;Valencia;287.759;287.759;287.759;981;72;3;271;0;0;0;0;800;clear;sky is clear;01n
2015-04-26 04:00:00+00:00;Valencia;287.5235;287.5235;287.5235;995;74;3;266;0;0;0;40;802;clouds;scattered clouds;3
2015-04-26 05:00:00+00:00;Valencia;286.758;286.758;286.758;980;81;3;272;0;0;0;12;801;clouds;few clouds;02d
2015-04-26 06:00:00+00:00;Valencia;286.758;286.758;286.758;980;81;3;272;0;0;0;12;801;clouds;few clouds;2
2015-04-26 07:00:00+00:00;Valencia;286.758;286.758;286.758;980;81;3;272;0;0;0;12;801;clouds;few clouds;02d
2015-04-26 08:00:00+00:00;Valencia;290.2775;290.2775;290.2775;980;66;4;272;0;0;0;16;801;clouds;few clouds;2
2015-04-26 09:00:00+00:00;Valencia;293.797;293.797;293.797;980;51;4;272;0;0;0;20;801;clouds;few clouds;02d
2015-04-26 10:00:00+00:00;Valencia;295.166;295.166;295.166;979;45;5;265;0;0;0;16;801;clouds;few clouds;2
2015-04-26 11:00:00+00:00;Valencia;296.535;296.535;296.535;978;39;6;259;0;0;0;12;801;clouds;few clouds;02d
2015-04-26 12:00:00+00:00;Valencia;296.2145;296.2145;296.2145;978;39;6;258;0;0;0;18;801;clouds;few clouds;2
2015-04-26 13:00:00+00:00;Valencia;295.9676875;295.9676875;295.9676875;996;38;6;255;0;0;0;20;801;clouds;few clouds;2
2015-04-26 14:00:00+00:00;Valencia;295.6103125;295.6103125;295.6103125;986;39;7;256;0;0;0;28;802;clouds;scattered clouds;3
2015-04-26 15:00:00+00:00;Valencia;295.253;295.253;295.253;976;41;7;257;0;0;0;36;802;clouds;scattered clouds;03d
2015-04-26 16:00:00+00:00;Valencia;294.251;294.251;294.251;976;41;7;254;0;0;0;18;801;clouds;few clouds;2
2015-04-26 17:00:00+00:00;Valencia;293.249;293.249;293.249;976;42;6;252;0;0;0;0;800;clear;sky is clear;01d
2015-04-26 18:00:00+00:00;Valencia;293.249;293.249;293.249;976;42;6;252;0;0;0;0;800;clear;sky is clear;1
2015-04-26 19:00:00+00:00;Valencia;293.249;293.249;293.249;976;42;6;252;0;0;0;0;800;clear;sky is clear;01n
2015-04-26 20:00:00+00:00;Valencia;291.5485;291.5485;291.5485;991;45;7;261;0;0.095;0;6;800;clear;sky is clear;2
2015-04-26 21:00:00+00:00;Valencia;289.848;289.848;289.848;977;51;7;271;0;0;0;12;801;clouds;few clouds;02n
2015-04-26 22:00:00+00:00;Valencia;288.6965;288.6965;288.6965;992;52;7;276;0;0.095;0;28;802;clouds;scattered clouds;3
2015-04-26 23:00:00+00:00;Valencia;287.545;287.545;287.545;978;57;7;281;0;0;0;44;802;clouds;scattered clouds;03n
2015-04-27 00:00:00+00:00;Valencia;287.545;287.545;287.545;978;57;7;281;0;0;0;44;802;clouds;scattered clouds;3
2015-04-27 01:00:00+00:00;Valencia;287.545;287.545;287.545;978;57;7;281;0;0;0;44;802;clouds;scattered clouds;03n
2015-04-27 02:00:00+00:00;Valencia;287.1745;287.1745;287.1745;992;55;7;285;0;0;0;26;802;clouds;scattered clouds;3
2015-04-27 03:00:00+00:00;Valencia;286.644;286.644;286.644;978;57;7;287;0;0;0;24;801;clouds;few clouds;02n
2015-04-27 04:00:00+00:00;Valencia;286.534;286.534;286.534;992;55;6;289;0;0;0;4;800;clear;sky is clear;2
2015-04-27 05:00:00+00:00;Valencia;286.264;286.264;286.264;979;57;7;290;0;0;0;0;800;clear;sky is clear;01d
2015-04-27 06:00:00+00:00;Valencia;286.264;286.264;286.264;979;57;7;290;0;0;0;0;800;clear;sky is clear;1
2015-04-27 07:00:00+00:00;Valencia;286.264;286.264;286.264;979;57;7;290;0;0;0;0;800;clear;sky is clear;01d
2015-04-27 08:00:00+00:00;Valencia;289.0175;289.0175;289.0175;994;46;6;295;0;0;0;0;800;clear;sky is clear;1
2015-04-27 09:00:00+00:00;Valencia;290.846;290.846;290.846;980;42;7;297;0;0;0;0;800;clear;sky is clear;01d
2015-04-27 10:00:00+00:00;Valencia;293.0505;293.0505;293.0505;995;35;6;301;0;0;0;0;800;clear;sky is clear;1
2015-04-27 11:00:00+00:00;Valencia;294.33;294.33;294.33;981;35;6;302;0;0;0;0;800;clear;sky is clear;01d
2015-04-27 12:00:00+00:00;Valencia;294.33;294.33;294.33;981;35;6;302;0;0;0;0;800;clear;sky is clear;1
2015-04-27 13:00:00+00:00;Valencia;294.33;294.33;294.33;981;35;6;302;0;0;0;0;800;clear;sky is clear;01d
2015-04-27 14:00:00+00:00;Valencia;295.023;295.023;295.023;994;31;6;295;0;0;0;6;800;clear;sky is clear;2
2015-04-27 15:00:00+00:00;Valencia;295.716;295.716;295.716;980;31;6;289;0;0;0;12;801;clouds;few clouds;02d
2015-04-27 16:00:00+00:00;Valencia;294.713;294.713;294.713;995;29;5;293;0;0;0;28;802;clouds;scattered clouds;3
2015-04-27 17:00:00+00:00;Valencia;293.71;293.71;293.71;982;32;5;297;0;0;0;44;802;clouds;scattered clouds;03d
